,Station ID,start station name,Flow,start station latitude,start station longitude
822,3837,Broadway & Kosciuszko St,-114,40.693290000000005,-73.92851999999999
823,3838,Bushwick Ave & Harman St,-5,40.69356,-73.92524
824,3839,Putnam Ave & Knickerbocker Ave,-51,40.69545,-73.91164
825,3840,Putnam Ave & Wyckoff Ave,-68,40.69811,-73.90904
826,3841,Menahan St & Central Ave,-15,40.69543,-73.9196
827,3842,Bushwick Ave & Dekalb Ave,-247,40.69502,-73.92825
828,3843,Myrtle Ave & Grove St,-1,40.69905,-73.91516
829,3844,Myrtle Ave & Linden St,-75,40.69943,-73.91337
830,3845,Irving Ave & Harman St,-34,40.70108,-73.9179
831,3846,Central Ave & Himrod St,-60,40.69676,-73.92302
832,3847,Cedar St & Evergreen Ave,-73,40.696709999999996,-73.92806999999999
833,3848,Suydam St & Broadway,-62,40.695440000000005,-73.93223
834,3849,Suydam St & St. Nicholas Ave,-11,40.70636,-73.91945
835,3850,Jefferson St & Cypress Ave,16,40.709070000000004,-73.92156999999999
836,3851,Metropolitan Ave & Stewart Ave,13,40.714009999999995,-73.92793
837,3852,Stewart Ave & Johnson Ave,19,40.708690000000004,-73.92586999999999
838,3853,Harrison Pl & Porter Ave,17,40.70686,-73.92851
839,3854,Morgan Ave & Maspeth Ave,-5,40.716657,-73.93637
840,3855,Frost St & Debevoise Ave,8,40.71882,-73.93948
841,3856,Kingsland Ave & Nassau Ave,-34,40.725770000000004,-73.94173
842,3857,Engert Ave & McGuinness Blvd,12,40.721579999999996,-73.94546
843,3858,Kent St & McGuinness Blvd,22,40.73124,-73.95161
844,3859,Lorimer St & Calyer St,47,40.72795,-73.95414
845,3860,Wilson Ave & Troutman St,-81,40.70166,-73.92754000000001
846,3861,Menahan St & Wyckoff Ave,-12,40.70113,-73.91422
847,3862,Linden St & Knickerbocker Ave,5,40.697140000000005,-73.91566
848,3863,Central Ave & Woodbine St,-6,40.69296,-73.91605
849,3864,Central Ave & Covert St,-12,40.68929,-73.90951
850,3865,Knickerbocker Ave & Cooper St,-35,40.69081,-73.90448
851,3866,Wilson Ave & Moffat St,-10,40.68906,-73.90505999999999
852,3867,Somers St & Broadway,13,40.67945,-73.90474
853,3868,Knickerbocker Ave & Halsey St,-26,40.693000000000005,-73.90824
854,3869,Van Buren St & Broadway,-60,40.692,-73.92617
855,3870,Melrose St & Broadway,-39,40.697480999999996,-73.935877
856,3871,Bushwick Ave & Furman Ave,-52,40.682809999999996,-73.90623000000001
857,3872,Hancock St & Wyckoff Ave,-4,40.6972,-73.90674
858,3873,Madison St & Cypress Ave,-101,40.70068,-73.90742
859,3874,Menahan St & Seneca Ave,-45,40.704609999999995,-73.91054
860,3875,Stephen St & Seneca Ave,4,40.6988,-73.9007
861,3876,Forest Ave & Summerfield St,31,40.699220000000004,-73.89795
862,3877,Madison St & Forest Ave,-20,40.70555,-73.90245
863,3878,Cypress Ave & George St,-9,40.69812,-73.90271
864,3879,Broadway & Madison St,-57,40.68822,-73.91966
865,3880,Willoughby Ave & Onderdonk Ave,1,40.7098,-73.91727
866,3881,12 Ave & W 125 St,24,40.818298999999996,-73.96040500000001
867,3882,Norman St & Wyckoff Ave,10,40.695170000000005,-73.90311
868,3883,Harman St & Seneca Ave,-33,40.70577,-73.91292
869,3884,Centre St & Seneca Ave,-19,40.699690000000004,-73.9022
870,3885,Onderdonk Ave & Gates Ave,7,40.70413,-73.90737
871,3886,Menahan St & Onderdonk Ave,-29,40.705529999999996,-73.9096
872,3887,Flushing Ave & Woodward Ave,-12,40.71246,-73.91873000000001
873,3888,Woodward Ave & Harman St,-49,40.70793,-73.91091999999999
874,3890,Grove St & Broadway,-144,40.69047,-73.923511
875,3891,Irving Ave & Palmetto St,-41,40.698,-73.9127
876,3892,38 Ave & 29 St,-37,40.75473,-73.93366999999999
877,3893,Rockaway Ave & Bainbridge St,5,40.68319988172761,-73.91166642308234
878,3895,Cypress Ave & Palmetto St,-37,40.70157340873792,-73.90876293182373
879,3896,Madison St & Seneca Ave,-6,40.70183,-73.90625
880,3897,Onderdonk Ave & Dekalb Ave,-26,40.70863,-73.91497
881,3898,E 63 St & 3 Ave,-95,40.763954,-73.9646
882,3899,Manhattan Av & Leonard St,42,40.72084,-73.94844
883,3900,Morgan Ave & Lombardy St,7,40.72226,-73.93889
884,3901,Stanhope St & Fairview Ave,-63,40.70998,-73.91116
885,3902,Fairview Ave & Linden St,-13,40.70694,-73.90632
886,3903,Jefferson Ave & Evergreen Ave,-6,40.689890000000005,-73.91458
887,3905,4 Ave & E 12 St,418,40.732647,-73.99011
888,3906,West St & Liberty St,73,40.711444,-74.014847
889,3907,Central Ave & Melrose St,-25,40.70112,-73.93039
890,3908,Battery Pl & Greenwich St,39,40.70463,-74.01507
891,3909,Madison St & Woodward Ave,-34,40.70408,-73.90408000000001
892,3910,Greene Ave & Grandview Ave,-10,40.709697,-73.90785600000001
893,3911,Wyckoff St & Nevins St,33,40.683426000000004,-73.984275
894,3912,MTL-AOS-5.1,0,40.7903,-73.9597
895,3913,Sands St Gate,42,40.699569,-73.979827
896,3914,West End Ave & W 78 St,-55,40.783786,-73.981687
897,3916,Pearl St & Peck Slip,-50,40.708484999999996,-74.002751
898,3917,Willoughby St & Ashland Pl,70,40.69178,-73.97877
899,3918,Avenue D & E 8 St,-8,40.72387,-73.975767
900,3919,Wall St & South St,552,40.704370000000004,-74.00636999999999
901,3920,E 132 St & Madison Ave,12,40.810224,-73.93719499999999
902,3921,Willis Ave & Bruckner Blvd,-1,40.805701,-73.925177
903,3923,Lincoln Ave & E 134 St,-1,40.808484,-73.928803
904,3924,Lincoln Ave & E 138 St,8,40.810893,-73.927311
905,3925,E 138 St & Canal St W,-7,40.812304,-73.929153
906,3926,5 Ave & W 131 St,-18,40.810140000000004,-73.93973000000001
907,3927,Lenox Ave & W 133 St,5,40.81296,-73.941878
908,3928,Adam Clayton Powell Blvd & W 132 St,11,40.813539,-73.94521
909,3929,Willis Ave & E 141 St,-13,40.81093,-73.92160600000001
910,3930,E 142 St & 3 Ave,-6,40.812734999999996,-73.923697
911,3931,Morris Ave & E 142 St,-7,40.814469,-73.924963
912,3932,Grand Concourse & E 144 St,22,40.816576,-73.927987
913,3934,St Nicholas Ave & E 134 St,15,40.816234,-73.948222
914,3935,Amsterdam Ave & W 131 St,-8,40.816355,-73.954295
915,3936,W 133 St & 12 Ave,6,40.820003,-73.959089
916,3937,E 135 St & St Ann's Ave,9,40.805089,-73.91888900000001
917,3938,E 133 St & Cypress Pl,2,40.802620000000005,-73.9174
918,3939,Willow Ave & E 133 St,7,40.800933,-73.913863
919,3940,E 134 St & Walnut Ave,-5,40.800425,-73.911034
920,3941,Walnut Ave & E 136 St,1,40.801657,-73.909513
921,3944,Convent Ave & W 135 St,0,40.818215,-73.950988
922,3945,Amsterdam Ave & W 136 St,-40,40.819746,-73.951819
923,3946,St Nicholas Ave & W 137 St,21,40.818477,-73.947568
924,3947,E 138 St & Willow Ave,0,40.804168,-73.91154499999999
925,3948,E 138 St & Cypress Ave,-4,40.805559,-73.91471800000001
926,3949,Brook Ave & E 138 St,6,40.807408,-73.91924
927,3950,Brook Ave & E 141 St,-8,40.809619,-73.917875
928,3951,E 141 St & St Ann's Ave,8,40.808633,-73.916124
929,3952,E 141 St & Jackson Ave,4,40.806896,-73.911837
930,3954,Southern Blvd & E 142 St,1,40.807258000000004,-73.907999
931,3955,St Mary's St & Jackson Ave,12,40.808890999999996,-73.91081
932,3956,St. Ann's Ave & E 144 St,-4,40.811112,-73.914932
933,3957,E 144 St & Brook Ave,4,40.811675,-73.917037
934,3958,Willis Ave & E 143 St,8,40.812298999999996,-73.92036999999999
935,3959,Edgecombe Ave & W 145 St,12,40.823498,-73.94386
936,3960,Hamilton Pl & W 140 St,0,40.822756,-73.951346
937,3961,Morris Ave & E 153 St,29,40.820036,-73.92141099999999
938,3963,Melrose Ave & E 150 St,19,40.816827,-73.917338
939,3965,E 149 St & Eagle Ave,8,40.814046000000005,-73.91186
940,3966,Wales Ave & E 147 St,3,40.811314,-73.907729
941,3967,W 146 St & Broadway,6,40.826969,-73.949738
942,3968,Propsect Ave & E 151 St,11,40.814232000000004,-73.903927
943,3986,E 149 St & Morris Ave,5,40.81734,-73.922962
944,3987,E 149 St & Jackson Ave,18,40.813134999999996,-73.909235
945,3988,E 128 St & 3 Ave,2,40.805631,-73.934077
946,3989,Willis Ave & E 137 St,-9,40.808384000000004,-73.923604
947,3992,W 169 St & Fort Washington Ave,-723,40.8428422,-73.9421253
948,3993,W 59 St & West End Ave,185,40.771771,-73.990625
949,3994,2 Ave & E 125 St,-46,40.802554,-73.933509
950,3995,5 Ave & E 135 St,-32,40.812191,-73.937838
951,3996,Lexington Ave & E 128 St,-8,40.806414000000004,-73.93608499999999
952,3997,5 Av & W 139 St,5,40.815484000000005,-73.935856
953,3998,W 135 St & Lenox Terrace Pl,-45,40.813619,-73.939336
954,4000,Lenox Ave & W 144 St,11,40.819783,-73.936521
955,4002,W 144 St & Adam Clayton Powell Blvd,-2,40.820877,-73.939249
956,4004,Edgecombe Ave & W 141 St,10,40.820681,-73.945144
957,4005,St. Nicholas Terrace & Convent Ave,2,40.821294,-73.947868
958,4006,E 147 St & Bergen Ave,8,40.814673,-73.91839
959,4007,Riverside Dr & W 138 St,-20,40.823168,-73.955857
960,4009,Riverside Dr & W 145 St,-26,40.827304999999996,-73.951989
961,4010,W 145 St & Amsterdam Ave,11,40.825244,-73.947257
962,4011,Westchester Ave & Jackson Ave,5,40.816124,-73.908116
963,4012,W 148 St & Amsterdam Ave,3,40.827075,-73.945909
964,4016,Adam Clayton Powell Blvd & W 130 St,-3,40.812346000000005,-73.946168
965,4017,E 138 St & 5 Av,3,40.81449,-73.936153
966,4019,St. Ann's Av & Bruckner Blvd,1,40.803399,-73.919763
967,4020,Bradhurst Ave & W 148 St,19,40.825125,-73.941616
968,4021,E 138 St & Grand Concourse,-10,40.813224,-73.930605
969,4023,Adam Clayton Powell Blvd & W 141 St,3,40.819241,-73.941057
970,4036,Motorgate,16,40.7639089,-73.9477213
971,4037,Roosevelt Island Tramway,10,40.757284000000006,-73.9536
972,4038,Southpoint Park,-15,40.75370225419114,-73.95865201950072
